target_object_id,target_name,target_file,target_specificity,best_candidate_repository,best_candidate_commit_sha,best_candidate_expression,equivalence_class,exact_match_type,explicit_map,notes
OPENAI-12636,weight_compare_right,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12637,distance_power_le_left,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12638,distance_power_le_right,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12639,left_bound_to_weight,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12640,right_bound_to_weight,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12641,interior_bound_to_weight,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12642,EdgeFactor,NavierStokes/ActiveAnnulusWeight.lean,DISTINCTIVE_COMBINATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12643,compact_nonzero_collar,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12644,EdgeFactor.collar,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12645,leftChart,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12646,radialReflection,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12647,iteratedFDeriv_leftChart,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12648,norm_iteratedFDeriv_rightChart,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12649,iteratedFDeriv_eq_of_eqOn,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12650,EdgeFactor.derivative_bound,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12651,compact_jets_bound,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12652,exists_global_lower_bound,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12653,exists_global_derivative_bound,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12654,global_weighted_bounds,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12655,logChart,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12656,logChart_smooth,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12657,exists_radial_derivative_bound,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12658,radial_lower_bound,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12659,WeightedBounds,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12660,tilt,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12661,direction,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12662,unitOfTilt_normSq,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12663,tilt_smul,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12664,direction_smooth,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12665,positive_domain_open,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12666,compact_positive_collar,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12667,EdgeFactor.direction_collar,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12668,directionProjection,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12669,aligned_direction_margin,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12670,aligned_direction_collar,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12671,EdgeFactor.aligned_collar,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12672,HasStrictDirectionCollar,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12673,HasTrueDirectionCollar,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12674,HasStrictDirectionCollar.true_of_speed,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12675,actual_shear_coordinates_smooth,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12676,actual_shear_coordinates_zero,NavierStokes/ActiveAnnulusWeight.lean,DISTINCTIVE_COMBINATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12677,actual_shear_domain,NavierStokes/ActiveAnnulusWeight.lean,DISTINCTIVE_COMBINATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12678,activationCoefficient,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12679,activationCoefficient_smooth,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12680,activationCoefficient_edge,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12681,activationEdgeFactor,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12682,exists_natural_activation_factor,NavierStokes/ActiveAnnulusWeight.lean,DISTINCTIVE_CONSTRUCTION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12683,exists_natural_activation_factor_aligned,NavierStokes/ActiveAnnulusWeight.lean,DISTINCTIVE_CONSTRUCTION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12684,natural_activation_strict_direction,NavierStokes/ActiveAnnulusWeight.lean,DISTINCTIVE_CONSTRUCTION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12685,natural_activation_true_direction,NavierStokes/ActiveAnnulusWeight.lean,DISTINCTIVE_CONSTRUCTION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12686,terminalEdgeFactor,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12687,terminal_strict_direction,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12688,terminal_true_direction,NavierStokes/ActiveAnnulusWeight.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12689,actual_edge_join,NavierStokes/ActiveAnnulusWeight.lean,DISTINCTIVE_COMBINATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12690,graphResidual_scaled_viscosity,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12691,graphResidual_congr,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12692,Point,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12693,Space,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12694,graphResidual_invariant,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12695,domain,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12696,domain_open,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12697,cylinderLinear,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12698,cylinderPoint,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12699,cylinderPoint_smooth,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12700,cylinderPoint_hasFDerivAt,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12701,physicalPoint,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12702,physicalPoint_time,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12703,profilePoint_chart,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12704,physicalPoint_profile,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12705,physicalPoint_zero_angle,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12706,scale_identities,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12707,cylinderPullback,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12708,cartesianCylinder,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12709,velocityComponents_smooth,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12710,pressurePullback_smooth,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12711,axisymmetric_components,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12712,profileAtScale,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12713,profileJacobian_apply,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12714,profileAtScale_hasFDerivAt,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12715,normalized_profile_radialDiv,NavierStokes/ActualBaseResidual.lean,DISTINCTIVE_COMBINATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12716,tangentialStressForce_components,NavierStokes/ActualBaseResidual.lean,DISTINCTIVE_COMBINATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12717,band_power_product,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12718,cylinderPoint_bandChart,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12719,physicalPoint_bandChart,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12720,pressureAtScale,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12721,velocityAtScale,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12722,basePressure,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12723,pressureAtScale_smooth,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12724,errorAtScale_smooth,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12725,basePressure_smooth,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12726,baseError_smooth,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12727,scaled_residual,NavierStokes/ActualBaseResidual.lean,DISTINCTIVE_COMBINATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12728,actual_velocity_components,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12729,velocityAtScale_eq_baseComponents,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12730,profileAtScale_eq_physicalProfile,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12731,virtualTheta_eq,NavierStokes/ActualBaseResidual.lean,DISTINCTIVE_COMBINATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12732,virtualAxial_eq,NavierStokes/ActualBaseResidual.lean,DISTINCTIVE_COMBINATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12733,radialDiv_germ_eq,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12734,stressAtScale_eq_virtualDivergence,NavierStokes/ActualBaseResidual.lean,DISTINCTIVE_COMBINATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12735,velocityAtScale_smooth,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12736,baseComponents_smooth,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12737,fixed_base_residual,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12738,pressureAtScale_angle_eq,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12739,basePressure_angle_eq,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12740,baseError_angular_continuous,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12741,fixedPressure,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12742,basePressure_band,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12743,baseError_band,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12744,errorState,NavierStokes/ActualBaseResidual.lean,DISTINCTIVE_COMBINATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12745,errorState_band,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12746,fixedPressure_band,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12747,baseError_angle_eq,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12748,baseError_auxiliary_eq,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12749,basePressure_auxiliary_eq,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12750,errorState_common,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12751,fixedPressure_common,NavierStokes/ActualBaseResidual.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12752,endpoint,NavierStokes/ActualBaseVelocityBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12753,endpoint_compact,NavierStokes/ActualBaseVelocityBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12754,q_eq,NavierStokes/ActualBaseVelocityBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12755,endpoint_q_small,NavierStokes/ActualBaseVelocityBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12756,physicalEnergy,NavierStokes/ActualBaseVelocityBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12757,X_eq,NavierStokes/ActualBaseVelocityBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12758,X_nonneg,NavierStokes/ActualBaseVelocityBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12759,rate_glue,NavierStokes/ActualBaseVelocityBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12760,boundedApproach,NavierStokes/ActualBaseVelocityBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12761,negative_power_le,NavierStokes/ActualBaseVelocityBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12762,powerLoss,NavierStokes/ActualBaseVelocityBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-12763,finiteRate_negative_power,NavierStokes/ActualBaseVelocityBounds.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
